date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2020-06-10,7.0,0.0,,,,,106,106
2020-06-09,2.0,0.0,,,,,117,117
2020-06-08,7.0,1.0,,,,,118,118
2020-06-07,0.0,2.0,,,,,154,154
2020-06-06,2.0,0.0,,,,,103,103
2020-06-05,8.0,2.0,,,,,153,153
2020-06-04,10.0,1.0,,,,,85,85
2020-06-03,4.0,1.0,,,,,78,78
2020-06-02,12.0,1.0,,,,,107,107
2020-06-01,6.0,0.0,,,,,87,87
2020-05-31,4.0,1.0,,,,,69,69
2020-05-30,3.0,1.0,,,,,98,98
2020-05-29,8.0,3.0,,,,,100,100
2020-05-28,6.0,3.0,,,,,132,132
2020-05-27,5.0,0.0,,,,,112,112
2020-05-26,10.0,3.0,,,,,100,100
2020-05-25,8.0,1.0,,,,,147,147
2020-05-24,9.0,1.0,,,,,116,116
2020-05-23,14.0,2.0,,,,,148,148
2020-05-22,6.0,1.0,,,,,123,123
2020-05-21,9.0,2.0,,,,,142,142
2020-05-20,8.0,1.0,,,,,145,145
2020-05-19,14.0,2.0,,,,,164,164
2020-05-18,17.0,1.0,,,,,144,144
2020-05-17,6.0,2.0,,,,,127,127
2020-05-16,11.0,3.0,,,,,112,112
2020-05-15,13.0,2.0,,,,,189,189
2020-05-14,11.0,1.0,,,,,99,99
2020-05-13,9.0,1.0,,,,,168,168
2020-05-12,16.0,0.0,,,,,125,125
2020-05-11,13.0,3.0,,,,,120,120
2020-05-10,11.0,0.0,,,,,102,102
2020-05-09,9.0,0.0,,,,,123,123
2020-05-08,11.0,4.0,,,,,100,100
2020-05-07,14.0,4.0,,,,,140,140
2020-05-06,15.0,2.0,,,,,88,88
2020-05-05,18.0,2.0,,,,,98,98
2020-05-04,15.0,1.0,,,,,196,196
2020-05-03,19.0,1.0,,,,,217,217
2020-05-02,17.0,5.0,,,,,86,86
2020-05-01,27.0,0.0,,,,,143,143
2020-04-30,14.0,1.0,,,,,155,155
2020-04-29,15.0,2.0,,,,,108,108
2020-04-28,31.0,1.0,,,,,131,131
2020-04-27,11.0,2.0,,,,,54,54
2020-04-26,10.0,0.0,,,,,44,44
2020-04-25,9.0,0.0,,,,,23,23
2020-04-24,14.0,0.0,,,,,46,46
2020-04-23,14.0,1.0,,,,,48,48
2020-04-22,19.0,1.0,,,,,60,60
2020-04-21,14.0,1.0,,,,,43,43
2020-04-20,17.0,3.0,,,,,57,57
2020-04-19,12.0,1.0,,,,,28,28
2020-04-18,11.0,1.0,,,,,36,36
2020-04-17,6.0,1.0,,,,,36,36
2020-04-16,10.0,0.0,,,,,50,50
2020-04-15,13.0,0.0,,,,,44,44
2020-04-14,15.0,1.0,,,,,49,49
2020-04-13,9.0,2.0,,,,,37,37
2020-04-12,11.0,3.0,,,,,33,33
2020-04-11,11.0,2.0,,,,,31,31
2020-04-10,6.0,4.0,,,,,26,26
2020-04-09,19.0,6.0,,,,,107,107
2020-04-08,10.0,0.0,,,,,58,58
2020-04-07,19.0,0.0,,,,,67,67
2020-04-06,9.0,0.0,,,,,62,62
2020-04-05,12.0,2.0,,,,,63,63
2020-04-04,11.0,0.0,,,,,55,55
2020-04-03,16.0,3.0,,,,,85,85
2020-04-02,12.0,1.0,,,,,64,64
2020-04-01,13.0,0.0,,,,,50,50
2020-03-31,8.0,4.0,,,,,45,45
2020-03-30,16.0,1.0,,,,,64,64
2020-03-29,4.0,0.0,,,,,42,42
2020-03-28,9.0,0.0,,,,,46,46
2020-03-27,8.0,0.0,,,,,38,38
2020-03-26,6.0,1.0,,,,,25,25
2020-03-25,2.0,0.0,,,,,17,17
2020-03-24,2.0,0.0,,,,,22,22
2020-03-23,3.0,0.0,,,,,20,20
2020-03-22,0.0,0.0,,,,,21,21
2020-03-21,0.0,0.0,,,,,8,8
2020-03-20,2.0,0.0,,,,,21,21
2020-03-19,1.0,0.0,,,,,22,22
2020-03-18,0.0,0.0,,,,,18,18
2020-03-17,3.0,0.0,,,,,13,13
2020-03-16,1.0,0.0,,,,,9,9
2020-03-15,0.0,1.0,,,,,3,3
2020-03-14,1.0,,,,,,4,4
2020-03-13,0.0,,,,,,1,1
2020-03-12,0.0,,,,,,3,3
2020-03-11,1.0,,,,,,6,6
2020-03-10,2.0,,,,,,2,2
2020-03-09,1.0,,,,,,2,2
2020-03-08,,,,,,,0,0
2020-03-07,,,,,,,0,0
2020-03-06,,,,,,,0,0
2020-03-05,,,,,,,0,0
2020-03-04,,,,,,,0,0
2020-03-03,,,,,,,0,0
2020-03-02,,,,,,,1,1
2020-03-01,,,,,,,0,0
2020-02-29,,,,,,,1,1
2020-02-28,,,,,,,1,1
2020-02-27,,,,,,,1,1
2020-02-26,,,,,,,1,1
2020-02-25,,,,,,,0,0
2020-02-24,,,,,,,0,0
2020-02-23,,,,,,,0,0
2020-02-22,,,,,,,0,0
2020-02-21,,,,,,,0,0
2020-02-20,,,,,,,0,0
2020-02-19,,,,,,,0,0
2020-02-18,,,,,,,0,0
2020-02-17,,,,,,,1,1
2020-02-16,,,,,,,2,2
2020-02-15,,,,,,,0,0
2020-02-14,,,,,,,1,1
2020-02-13,,,,,,,2,2
2020-02-12,,,,,,,0,0
2020-02-11,,,,,,,10,10
2020-02-10,,,,,,,9,9
2020-02-09,,,,,,,3,3
